customer_tweet_id,customer_text,support_response,gold_intent,gold_escalate,escalation_reason,clean_text,pred_intent,pred_confidence,best_similarity,pred_escalate,human_reviewed
1614478,@AppleSupport any idea why when I️ type “I️” my iPhone wants to correct it to this? https://t.co/K5qVjidyTB,"@495223 Thanks for reaching out. This article has more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",device_hardware,yes,Historical resolution indicates further investigation or direct support.,any idea why when i type i my iphone wants to correct it to this,other,0.657816541952171,0.3574668757244524,yes,True
1507306,I pre-order on iTunes.. get 5 songs. Other 6 just came out and now first 5 disappear off my phone..thanks @115858 way to ruin my day #pissed https://t.co/hXlh5raGwF,@469828 Come on over to DM and we'll review some options to help get this sorted out. https://t.co/GDrqU22YpT,apple_services,yes,Historical resolution indicates further investigation or direct support.,i pre order on itunes get songs other just came out and now first disappear off my phone thanks way to ruin my day pissed,apple_services,0.8081584587276321,0.3258826509745908,yes,True
1598082,@AppleSupport It does. Any idea when it’ll be fixed?,@490866 Go ahead and send us a DM and we'll take it from there. Thanks. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,it does any idea when it ll be fixed,other,0.6910653785948349,0.414234427671138,yes,True
1968267,@115858 y’all better this shit I️ can’t even type certain words,@502247 We'd love to look into this. Which device and software version are you using? Click here to let us know in DM: https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,y all better this shit i can t even type certain words,other,0.8018555346325568,0.4368030696233864,yes,True
1774480,@AppleSupport why does my phone suck dick after this shitty update and my I’s keep becoming stupid question marks,@533274 We want to help. DM us and we'll work from there.,ios_update,yes,Historical resolution indicates further investigation or direct support.,why does my phone suck dick after this shitty update and my i s keep becoming stupid question marks,ios_update,0.8962736107891071,0.3152649287618115,yes,True
2054359,"@115858, iOS 11 is stupid! 6s starts lagging! Never thought I’d say it, but I’m going for @122986 Pixel. Changing for the 1st time in 10 yrs",@607581 We'd like to help with the issues you're experiencing. Let us know in DM if this happens for any particular apps. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,ios is stupid s starts lagging never thought i d say it but i m going for pixel changing for the st time in yrs,ios_update,0.7392162161393553,0.2523865554033199,yes,True
1469337,I lost all my music with this update @115948 @AppleSupport,@461035 We'd be happy to help out with your music. Is iCloud Music Library toggled ON in Settings &gt; Music?,ios_update,no,Issue has sufficient context for an initial automated response.,i lost all my music with this update,ios_update,0.9950699622687462,0.4815273778838222,yes,True
2614266,"@AppleSupport Seriously, it’s annoying  -&gt; I️","@739028 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",other,no,Issue has sufficient context for an initial automated response.,seriously it s annoying gt i,other,0.8571983125559917,0.585383234099988,no,True
2146524,@115858 PLEASE MAKE THIS STUPID I️ AUTOCORRECT STOP,@630995  Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,please make this stupid i autocorrect stop,other,0.8534082313693524,0.5485661582900216,yes,True
2142349,@115858 HOW THE FUCK HAVE YOU NOT FIXED THIS YET! I️ Just don’t get it. Are you  just getting rub and tugs at HQ or something. https://t.co/7SHMcZqwnU,@629907 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,how the fuck have you not fixed this yet i just don t get it are you just getting rub and tugs at hq or something,other,0.5996199901995716,0.5586344229821673,no,True
595836,"@AppleSupport can’t do anything, phone constantly resetting. Took 30 minutes to even tweet",@261195 Let's look into this restart issue for you. This page may help: https://t.co/osZOKKTalm DM us if the issue persists. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,can t do anything phone constantly resetting took minutes to even tweet,how_to,0.9493267229632458,0.3704287757087655,yes,True
1414553,"@AppleSupport i cant use siri after updated ios 11.1, can u tell me why?",@448732 We want to be sure Siri is working normally for you. Have you restarted your device since updating?,ios_update,no,Issue has sufficient context for an initial automated response.,i cant use siri after updated ios can u tell me why,ios_update,0.9952006005421524,0.2933943786829842,yes,True
720522,Nice job @115858 erasing my notes till I did the #update FYI it #sucks. Freezing and email looks like cheap texts. Ugly font!,"@123379 We'd like to look into this with you. DM us, and we can get started. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,nice job erasing my notes till i did the update fyi it sucks freezing and email looks like cheap texts ugly font,ios_update,0.8202737831898,0.3220441234174123,yes,True
2440920,Why isn’t my apple watch not monitoring my exercise minutes?? It did before I got the new iPhone 8 and had to reset it and start over. @AppleSupport.,@700039 We can help get those exercise minutes tracking. Which version of iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version.,other,no,Issue has sufficient context for an initial automated response.,why isn t my apple watch not monitoring my exercise minutes it did before i got the new iphone and had to reset it and start over,apps,0.7398444059320074,0.2540394828116415,yes,True
2455388,"@AppleSupport hey Apple, on the iPhone X I am having trouble force closing apps while also using the phone. I can bring up the red minus bars but when I tap them it brings me back to the call instead. Thoughts?","@703385 Thanks so much for reaching out to us this evening! We'd be happy to look into what's going on. To start, can you DM us which iOS version you're using and we'll continue from there. https://t.co/GDrqU22YpT",other,yes,Historical resolution indicates further investigation or direct support.,hey apple on the iphone x i am having trouble force closing apps while also using the phone i can bring up the red minus bars but when i tap them it brings me back to the call instead thoughts,apps,0.8519629290299352,0.2390721387715884,yes,True
1725068,"@AppleSupport I don’t usually take photos inside of apps. But yes, Messenger is also having problems sending snapshots that are in focus.",@521750 Have you updated to 11.0.3? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,apple_services,yes,Historical resolution indicates further investigation or direct support.,i don t usually take photos inside of apps but yes messenger is also having problems sending snapshots that are in focus,apple_services,0.8476026730157796,0.2183549365523546,yes,True
939098,"@AppleSupport The game sound cuts out only when screen recording, but normal play it doesn’t cut out. So, yes we’re on the same page.","@342619 Thank you. If you don't speak, does the audio continue to record, or does it shut off at five seconds regardless? Let us know in DM. https://t.co/GDrqU22YpT",device_hardware,yes,Historical resolution indicates further investigation or direct support.,the game sound cuts out only when screen recording but normal play it doesn t cut out so yes we re on the same page,device_hardware,0.7641096862709075,0.2165285500822038,yes,True
824111,"Fucking Twitter and Facebook manage to sync the badges. Why do i have to keep deleting each iMessage 5 times, on each device, @AppleSupport?",@224182 We'd love to help out. Send us details on what is happening compared to your expectations to get started. DM us. https://t.co/GDrqU22YpT,apple_services,yes,Historical resolution indicates further investigation or direct support.,fucking twitter and facebook manage to sync the badges why do i have to keep deleting each imessage times on each device,apple_services,0.7331651194855834,0.2413364825879435,yes,True
1550303,@AppleSupport been trying to download numerous apps and I get error unable to download app. I've turned phone on and off. Any other sugg?,@479833 Hi there! Send us a DM with the exact wording of the error message and let us know your iOS version. https://t.co/GDrqU22YpT,apps,yes,Historical resolution indicates further investigation or direct support.,been trying to download numerous apps and i get error unable to download app i ve turned phone on and off any other sugg,apps,0.7894811415014045,0.2304338567183728,yes,True
1349509,iOS11 makes my already terrible iPhone 7 somehow function even more terribly.... 🙄🙄@AppleSupport,@434694 Have you updated to iOS 11.0.3 yet? https://t.co/80YRnjDFDk Send us a DM and let us know more details. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,ios makes my already terrible iphone somehow function even more terribly,ios_update,0.9352539330101488,0.3520530448101522,yes,True
2369428,"@AppleSupport also the details in the report say:

APPLICATION NAME
cloudos

ERROR
authDidNotConnect-loginDidFail

but I haven't changed the password .. and was using the autofill feature of Safari .. I did update my iPhone to 11.1.1 yesterday though and it seems to be fine","@683807 Thanks for that information! What kind of device or computer are you using to log in? Have you had a chance to restart your device since noticing this message? So that we can look into the status of our iCloud system, let us know which country you're tweeting from.",ios_update,yes,Account or payment-related issue may require secure human support.,also the details in the report say application name cloudos error authdidnotconnect logindidfail but i haven t changed the password and was using the autofill feature of safari i did update my iphone to yesterday though and it seems to be fine,account_payment,0.5262601267844162,0.200134559034229,yes,True
2798457,@115858 I just got a new phone no way it should be dying this fast you ugly ass,@365938 Let's look into this for you. Send us a DM with your current iOS version and we can get started. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i just got a new phone no way it should be dying this fast you ugly ass,other,0.724412574724934,0.3312218049158434,yes,True
1735008,@115858 you better fix this tomorrow or I️ swear....of all of the letters to fuck up,@523918 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,you better fix this tomorrow or i swear of all of the letters to fuck up,other,0.7758749399312341,0.4992614196418006,yes,True
2303481,@AppleSupport Thank you! I was able to get it to work (without their help).,@440654 We're glad to hear you got it sorted on your own. Reach out if we can ever be of service.,other,no,Issue has sufficient context for an initial automated response.,thank you i was able to get it to work without their help,other,0.7668824375291522,0.3609804226741642,yes,True
2730418,@AppleSupport Or should I updated my ios ? https://t.co/IdhYAM8xwl,"@765489 We’re here for you. Performing an update on your device can help resolve various issues. Be sure to follow this article here to update: https://t.co/80YRnjDFDk If the issue persists, reach out to us in DM. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,or should i updated my ios,ios_update,0.9999844999787644,0.5057462217417318,yes,True
2734103,@115858 how about you make a phone with a battery that isn't a lump of shit.,@766316 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,battery_charging,yes,Historical resolution indicates further investigation or direct support.,how about you make a phone with a battery that isn t a lump of shit,battery_charging,0.94770353828905,0.3818898360095018,yes,True
1482349,"@AppleSupport since 4.1 upg series 1 Watch lost calendar and weather app but both visible on phone and watch app, &amp; no sharing since day 1 https://t.co/f7X22qeliX",@224478 We're happy to help. Which iPhone and iOS version are you using? Have you done any steps to try to resolve this issue?,apps,no,Issue has sufficient context for an initial automated response.,since upg series watch lost calendar and weather app but both visible on phone and watch app and no sharing since day,apps,0.890569263065944,0.2910807313134922,yes,True
2042370,Yo @AppleSupport what’s good,@603940 We want to make sure your iPhone works the way you expect it to. Let's get paired up in DM to get started. https://t.co/GDrqU22YpT,other,yes,Insufficient context to safely resolve automatically.,yo what s good,other,0.8466343818124215,0.7660182980845288,no,True
1370810,@301376 @AppleSupport Same. Wish I’d never done the update! 😡,@439085 Please let us know more about what's happening with your device. We're eager to get things working as expected again.,ios_update,no,Issue has sufficient context for an initial automated response.,same wish i d never done the update,ios_update,0.9790356855434412,0.3753949737342442,yes,True
894895,@AppleSupport Music isn’t as loud as it used to be and sky go (that’s probably a Sky go app issue..... on full volume and can hardly hear any talking).,@332480 Are you using the native Music app or another app to play that music?  Have you tried other apps as well?,apps,no,Issue has sufficient context for an initial automated response.,music isn t as loud as it used to be and sky go that s probably a sky go app issue on full volume and can hardly hear any talking,apps,0.5012274144724584,0.2572716557096499,yes,True
2456132,@115858  fix this stupid glitch Yo I️ I️ I️,"@703567  iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating, and DM us if the issue persists afterwards. How to back up: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",other,yes,Historical resolution indicates further investigation or direct support.,fix this stupid glitch yo i i i,other,0.9711998341638564,0.9281413699379496,no,True
1531335,@AppleSupport I can not get my dictation back on my keyboard after the last crew updates. I have an iPad mini 2.,@475064 We know how convenient the dictation feature is. Can you DM us the exact version of iOS running? https://t.co/GDrqU22YpT,device_hardware,yes,Historical resolution indicates further investigation or direct support.,i can not get my dictation back on my keyboard after the last crew updates i have an ipad mini,ios_update,0.5462751520874602,0.2977124593285074,yes,True
1574380,EYEEE NEED @115858 TO FIX THIS I️ PROBLEM. WTF I️,@119636 We’re here for you. Try the steps here and let us know if you still need help: https://t.co/xU1AGIa4ME,other,no,Issue has sufficient context for an initial automated response.,eyeee need to fix this i problem wtf i,other,0.9362877195471242,0.7324384381806214,no,True
1627576,@115858 WHY CANT I️ TYPE THE WORD “I️” WHAT IS GOING ON I️ AM CRYING,@498298 We're here to help and we have a workaround for this: https://t.co/xXaXeeSRt9 Did that help?,other,no,Issue has sufficient context for an initial automated response.,why cant i type the word i what is going on i am crying,other,0.8505534832040113,0.5616262529391081,no,True
2047554,Having #iOS11 issues with #iphone6s - very juddery and battery going down fast even in low-power mode. @AppleSupport,@605538 We understand how vital the battery is. Let's work together. Did you update to iOS 11.0.2? Send us a DM with your answer. https://t.co/GDrqU22YpT,battery_charging,yes,Historical resolution indicates further investigation or direct support.,having ios issues with iphone s very juddery and battery going down fast even in low power mode,battery_charging,0.9998711858966984,0.3905389329921204,yes,True
2068405,@AppleSupport I update my watch as per your recommendation and now my fitness apps won’t work.,@611673 We'd love to help with your Apple Watch. Can you DM us what's happening with your fitness apps exactly? Which fitness apps? https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,i update my watch as per your recommendation and now my fitness apps won t work,ios_update,0.8938019946191307,0.2569270426085085,yes,True
2403819,"Hey @115858,

The next time you decide to launch a software update, make it so that we’re not getting asked for Apple ID verification 20,000 times a day","@691484 We'd like to see if we can help with those prompts. To start, which device are you experiencing this on, and which software version is it running?",ios_update,yes,Account or payment-related issue may require secure human support.,hey the next time you decide to launch a software update make it so that we re not getting asked for apple id verification times a day,ios_update,0.6402585296256444,0.200463006098937,yes,True
2113832,@AppleSupport @124871 I have a corporate iPhone with issues.   Unable to get Support or a call back.  Help!,@126769 We'd like to know more about this issue. Please DM us more details of what's going on and we'll go from there. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i have a corporate iphone with issues unable to get support or a call back help,other,0.6021570278429674,0.2530073663177186,yes,True
1763690,This glitch with the letter “i” is getting annoying.... @115858,@530597 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,other,no,Issue has sufficient context for an initial automated response.,this glitch with the letter i is getting annoying,other,0.906484609557534,0.6476370839226069,no,True
1162096,Aye @115858. I am tired of your shit. Fix it.,@393419 We'd love to assist you with any issues that you're having. Join us here in DM. We'll continue there: https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,aye i am tired of your shit fix it,other,0.8315856970560159,0.5728428216614929,no,True
1913112,"@AppleSupport Since I updated to iOS 11 (11.1.1), @318 is generating lots of duplicates in my lists. Plus the UI is more confusing https://t.co/4FnVharIGc",@569861 We are here to help. Let's backup your device then update to the newest version. Does the issue remain?,ios_update,no,Issue has sufficient context for an initial automated response.,since i updated to ios is generating lots of duplicates in my lists plus the ui is more confusing,ios_update,0.9899475205073484,0.252861140793869,yes,True
41662,My wonderful MacBook Pro won't come on 😯😯😢 @applesupport,"@125168 We can certainly help work towards a resolution. To get us started, have you tried the steps here: https://t.co/RqWW0duJ0U",other,no,Issue has sufficient context for an initial automated response.,my wonderful macbook pro won t come on,other,0.6579364630171549,0.4489006183955868,yes,True
1113178,My phone just like reset itself and battery went down like 15% wtf @115858,@382712 You've reached the right place. Let's take a look at this together in DM. https://t.co/GDrqU22YpT,battery_charging,yes,Historical resolution indicates further investigation or direct support.,my phone just like reset itself and battery went down like wtf,battery_charging,0.953900052935533,0.3120367216844525,yes,True
2728151,@AppleSupport Thank you. That's great. Is there anyway to check that the back up is still there? As whoever took my phone gained access to my email acct and removed my device from find my iPhone before I could erase my device. Or will the backup be safe?,"@209478 That backup will be saved in iCloud for 180 days from the last time it was updated. To look for that backup, you can follow the instructions here: https://t.co/vU7gSUiOfd",other,no,Issue has sufficient context for an initial automated response.,thank you that s great is there anyway to check that the back up is still there as whoever took my phone gained access to my email acct and removed my device from find my iphone before i could erase my device or will the backup be safe,other,0.289214741556127,0.2523829553217598,yes,True
996666,How is it even possible that this I️ thing isn’t fixed yet? @115858 @AppleSupport,"@356006 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",other,no,Issue has sufficient context for an initial automated response.,how is it even possible that this i thing isn t fixed yet,other,0.668510835443576,0.3840339550734978,yes,True
208265,"@AppleSupport I have a question, can I order flight when I am using nonsecured WiFi? Does it safe?",@176779 We'd like to be sure we understand your question. You're asking if it's safe to book a flight over an open Wi-Fi. Correct?,wifi_connectivity,no,Issue has sufficient context for an initial automated response.,i have a question can i order flight when i am using nonsecured wifi does it safe,wifi_connectivity,0.8699176149543807,0.3298200857943209,yes,True
